image_path,label
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\82fbc047-1d50-4da4-9e1a-befe7ebfc42e___Com.G_SpM_FL 1604.JPG,5
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2d02b5b3-406a-41f0-bca7-bc50ca3e90de___UF.GRC_YLCV_Lab 02038.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\3809d16d-8e37-4acc-a22b-8089903525e1___UF.GRC_YLCV_Lab 02457.JPG,7
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\487fcd80-d74a-4e29-8959-7c02de6c5846___Com.G_SpM_FL 1240.JPG,5
dataset/tomato\Tomato___healthy\89e63d70-677a-41e3-a5fe-c38d6b98abbc___RS_HL 9902.JPG,9
dataset/tomato\Tomato___Septoria_leaf_spot\81fef07c-7c55-4d6c-a933-d9ae0134d156___Matt.S_CG 6796.JPG,4
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5c02af99-ff3f-44b5-b3af-6d698498b352___YLCV_GCREC 2363.JPG,7
dataset/tomato\Tomato___Bacterial_spot\12440deb-4c37-42ed-a6ea-dcb018b52620___GCREC_Bact.Sp 3436.JPG,0
dataset/tomato\Tomato___Late_blight\5b80231f-8012-42bb-97d0-12c48a4a2450___GHLB2 Leaf 8546.JPG,2
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\dbc0310f-d3e8-44d2-9565-c77cdf1bda7d___Com.G_SpM_FL 8626.JPG,5
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\498314ae-6c7f-4c5a-998a-ad0dab8456f6___Com.G_SpM_FL 8923.JPG,5
dataset/tomato\Tomato___Septoria_leaf_spot\af4c2153-c15e-4310-b8b8-8aec82606bb7___JR_Sept.L.S 2581.JPG,4
dataset/tomato\Tomato___Late_blight\121097dd-b0cb-436b-9b2f-7dab30c86872___GHLB_PS Leaf 37.1 Day 13.jpg,2
dataset/tomato\Tomato___Target_Spot\f7509e1d-28fb-40ce-9002-bfa0a6a53b67___Com.G_TgS_FL 8002.JPG,6
dataset/tomato\Tomato___Bacterial_spot\94b68133-38b9-41e4-bb22-131f28bcba20___GCREC_Bact.Sp 6292.JPG,0
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b43f1619-9c9a-46fa-b036-3bf748039cde___UF.GRC_YLCV_Lab 02931.JPG,7
dataset/tomato\Tomato___Bacterial_spot\1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.JPG,0
dataset/tomato\Tomato___Bacterial_spot\666a4e4a-47d7-45fe-b381-5cfbb9720045___GCREC_Bact.Sp 6391.JPG,0
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\dc3efe09-9679-4aea-9836-0cb3f4d463b1___UF.GRC_YLCV_Lab 09546.JPG,7
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\4012a51b-bc29-4044-9389-41c4c1cd39f6___Com.G_SpM_FL 9002.JPG,5
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\68a494e1-06de-4140-9574-f1a00bf0dd0f___UF.GRC_YLCV_Lab 01874.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\67e78746-5c79-43b8-a73f-3ba6cb0b91f9___UF.GRC_YLCV_Lab 02823.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4b0733bc-70fa-46f7-9861-b135a461b67f___YLCV_GCREC 2397.JPG,7
dataset/tomato\Tomato___Late_blight\10f6247e-c3d0-4f3f-92aa-f1da76db8086___RS_Late.B 5147.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d3960ac0-c1b9-4eab-8f5d-46f5a272f3c9___UF.GRC_YLCV_Lab 08485.JPG,7
dataset/tomato\Tomato___Target_Spot\634cade6-c20e-4e8c-bc9a-54b1c37d1f2d___Com.G_TgS_FL 7877.JPG,6
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\c6cb3a61-4f50-478f-9097-b21f470ce971___UF.GRC_YLCV_Lab 02536.JPG,7
dataset/tomato\Tomato___Late_blight\bbedca9b-8f66-4437-adb6-87f11edd8398___GHLB_PS Leaf 47.2 Day 18.jpg,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0d07c65d-0a4f-4a0b-8e5a-ade16407928a___UF.GRC_YLCV_Lab 02450.JPG,7
dataset/tomato\Tomato___Late_blight\918d106d-a453-4c44-80b4-601be91a0896___GHLB2 Leaf 159.1.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9218155b-9722-4cb6-8798-77e762f0cc91___UF.GRC_YLCV_Lab 03157.JPG,7
dataset/tomato\Tomato___Septoria_leaf_spot\44eb0d62-ff10-4a60-bd2f-fc74300474b3___JR_Sept.L.S 2495.JPG,4
dataset/tomato\Tomato___Bacterial_spot\072f9c7d-c296-49d9-a432-6ec9448cab2a___GCREC_Bact.Sp 3558.JPG,0
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9e460727-0710-4f55-9bec-25bb7a90ba6c___YLCV_GCREC 5178.JPG,7
dataset/tomato\Tomato___Late_blight\40de149e-4734-4d63-a34a-7ab34ace1ae5___RS_Late.B 6126.JPG,2
dataset/tomato\Tomato___Late_blight\bb487e34-b328-40b9-a33f-592701216063___RS_Late.B 5175.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b741967a-f8e9-4a2a-a22c-a530ca3f9e07___YLCV_NREC 2858.JPG,7
dataset/tomato\Tomato___Leaf_Mold\a50fd0e4-4f72-4f5b-98d2-7b1ccaacb364___Crnl_L.Mold 6532.JPG,3
dataset/tomato\Tomato___Late_blight\f43df4fe-4544-4831-b9f9-a3c7b470b0e0___RS_Late.B 6801.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\79fa18a3-cf77-4211-b105-893ea4eb7498___UF.GRC_YLCV_Lab 02978.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6682d50c-6d7d-418e-b775-d32dc48a7d86___YLCV_GCREC 2840.JPG,7
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\5a227441-a1a8-4538-b79f-c637fa8e25e1___Com.G_SpM_FL 1648.JPG,5
dataset/tomato\Tomato___Bacterial_spot\855bbef5-e9fc-4c0c-b3cc-d9321fa9596e___GCREC_Bact.Sp 5947.JPG,0
dataset/tomato\Tomato___Target_Spot\7a911998-4bc2-4949-93a1-050d7cedca01___Com.G_TgS_FL 0768.JPG,6
dataset/tomato\Tomato___Target_Spot\5a084ee2-7a6d-445e-a269-a26e50bd8883___Com.G_TgS_FL 9673.JPG,6
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\898afc66-c48e-4c45-9859-98fa177b2dd0___UF.GRC_YLCV_Lab 09402.JPG,7
dataset/tomato\Tomato___Septoria_leaf_spot\9ad5aed4-e5f2-45f9-bbe4-cbbce80e344c___Keller.St_CG 1925.JPG,4
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b1d3871c-934c-4992-b9e8-bb74271c0ca2___UF.GRC_YLCV_Lab 03027.JPG,7
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\2885962a-dc26-4951-a934-34c726bc32a5___Com.G_SpM_FL 8657.JPG,5
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\19e981b0-9509-4564-8ece-284d1f6b497d___Com.G_SpM_FL 1288.JPG,5
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b82d7b6e-0c2c-4050-8256-bb430b07b2aa___UF.GRC_YLCV_Lab 02315.JPG,7
dataset/tomato\Tomato___Septoria_leaf_spot\7cff434d-4e2f-4cda-a447-3439bbff4f89___Matt.S_CG 0805.JPG,4
dataset/tomato\Tomato___Leaf_Mold\fbd446f3-6104-4ab8-8d3f-d4f69befecef___Crnl_L.Mold 7131.JPG,3
dataset/tomato\Tomato___Target_Spot\80f9cd5f-bcfe-4543-8535-3e3c3196752c___Com.G_TgS_FL 9813.JPG,6
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\85390de2-8b52-4579-96bf-17b055aaeb87___UF.GRC_YLCV_Lab 02972.JPG,7
dataset/tomato\Tomato___Leaf_Mold\0462054e-f0aa-41a7-a9cc-95d0784b9767___Crnl_L.Mold 6547.JPG,3
dataset/tomato\Tomato___Septoria_leaf_spot\efbf830b-2408-403e-8fa0-86e22942b437___Matt.S_CG 6549.JPG,4
dataset/tomato\Tomato___Septoria_leaf_spot\65f22d82-02df-4fc8-9fa9-063386bfaba0___JR_Sept.L.S 2479.JPG,4
dataset/tomato\Tomato___Bacterial_spot\2b77473d-c669-4e5e-bf26-c1d32c800001___GCREC_Bact.Sp 3005.JPG,0
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\1efb352f-b742-4654-a61d-bd9d8f38049b___Com.G_SpM_FL 8638.JPG,5
dataset/tomato\Tomato___Bacterial_spot\6a198118-1387-400d-bfb8-c1127df2570d___GCREC_Bact.Sp 5885.JPG,0
dataset/tomato\Tomato___Septoria_leaf_spot\0025c401-7785-49c5-8bef-780a8a0d3652___Matt.S_CG 2694.JPG,4
dataset/tomato\Tomato___Late_blight\a06d18d4-0c8d-4ebc-ba9b-19f004a67eea___GHLB2ES Leaf 63.JPG,2
dataset/tomato\Tomato___Early_blight\5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350.JPG,1
dataset/tomato\Tomato___Leaf_Mold\30f6aead-5cd9-453d-85e6-56e93c1987d8___Crnl_L.Mold 6886.JPG,3
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ef41ba00-6d39-4686-9916-9c94a08b070c___YLCV_NREC 2859.JPG,7
dataset/tomato\Tomato___Early_blight\7cd27862-7a89-4ffc-bc08-7dfbb24f76d9___RS_Erly.B 7560.JPG,1
dataset/tomato\Tomato___Leaf_Mold\968a26f7-e05e-429f-9fed-5f9b0ec9eec6___Crnl_L.Mold 6902.JPG,3
dataset/tomato\Tomato___Late_blight\dd3bd618-677a-4661-81bd-8ac871ad8549___GHLB2 Leaf 8884.JPG,2
dataset/tomato\Tomato___healthy\4c70f748-028a-49d2-92b6-3bf77d33bb9e___RS_HL 9786.JPG,9
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\31ec72a0-8540-4a63-99f0-a95c444ee83c___YLCV_NREC 2016.JPG,7
dataset/tomato\Tomato___Late_blight\69fff432-3c80-4202-8e8a-7fed08ec0baa___RS_Late.B 6825.JPG,2
dataset/tomato\Tomato___Target_Spot\9bcca2b9-103b-49bd-ab07-54c810d4c932___Com.G_TgS_FL 9684.JPG,6
dataset/tomato\Tomato___Late_blight\9768e99b-26dd-4295-bac6-a374dc1360be___RS_Late.B 6569.JPG,2
dataset/tomato\Tomato___healthy\d02f79d7-34a8-4313-924b-ca75fa38b1fb___RS_HL 9655.JPG,9
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\7c425456-e0e6-4594-a8ef-a195c4d5b088___Com.G_SpM_FL 9463.JPG,5
dataset/tomato\Tomato___Leaf_Mold\cb1f6b09-d542-4b9d-8b06-9e0f2a8965c8___Crnl_L.Mold 7079.JPG,3
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\dbbfa69e-b641-4bf1-b2a3-fd3969c11ffc___UF.GRC_YLCV_Lab 01302.JPG,7
dataset/tomato\Tomato___Bacterial_spot\7b5a767a-b17f-42a6-a809-233e5b857ff4___GCREC_Bact.Sp 5819.JPG,0
dataset/tomato\Tomato___healthy\2a8f7c7a-fbd4-4669-90eb-61ee118db2a7___RS_HL 0126.JPG,9
dataset/tomato\Tomato___Bacterial_spot\057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317.JPG,0
dataset/tomato\Tomato___Early_blight\9302786b-4392-4e54-a7a1-c6c39043caaf___RS_Erly.B 8329.JPG,1
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8f35a104-edeb-474c-9902-b6734df6273b___YLCV_NREC 2500.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7dcfedf2-e798-40d7-b7f9-bb87f36adcfb___UF.GRC_YLCV_Lab 02645.JPG,7
dataset/tomato\Tomato___Bacterial_spot\67ce694b-bfcc-4e74-8ec7-9404011802e7___GCREC_Bact.Sp 6154.JPG,0
dataset/tomato\Tomato___healthy\fd75c626-bda9-4388-8b29-75d40ea7c6d4___RS_HL 0041.JPG,9
dataset/tomato\Tomato___Early_blight\5f96c793-8015-458b-b3fe-7e718b673b1b___RS_Erly.B 7813.JPG,1
dataset/tomato\Tomato___Septoria_leaf_spot\f13ab290-0715-4c2c-bd6a-f72a044e2096___Matt.S_CG 0676.JPG,4
dataset/tomato\Tomato___Early_blight\d5690b72-b319-457e-a837-0e38915aab55___RS_Erly.B 7347.JPG,1
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\cd6064b4-5e4f-4350-a04f-0ca6341c2009___UF.GRC_YLCV_Lab 08587.JPG,7
dataset/tomato\Tomato___Septoria_leaf_spot\ebccf4e1-f615-4812-a572-b3d9adddcf91___Matt.S_CG 7467.JPG,4
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\b129abcf-f10f-49b0-8dc3-d5c3d4dbde16___Com.G_SpM_FL 8855.JPG,5
dataset/tomato\Tomato___Septoria_leaf_spot\607b27f9-5ab5-427a-a2f8-4ca986d6e7b7___JR_Sept.L.S 2650.JPG,4
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7f54ac2c-da47-4b56-9dc3-ae002c887d9e___UF.GRC_YLCV_Lab 01964.JPG,7
dataset/tomato\Tomato___Septoria_leaf_spot\8849f6f6-644f-4d0b-8fbd-0902b6206ead___JR_Sept.L.S 2459.JPG,4
dataset/tomato\Tomato___Late_blight\fce9cc3f-88ab-46d6-a26f-c6ff0e7c56e7___RS_Late.B 6372.JPG,2
dataset/tomato\Tomato___Septoria_leaf_spot\e55e5031-3f13-4784-b8fc-6663323fc073___Keller.St_CG 1877.JPG,4
dataset/tomato\Tomato___Late_blight\27ffa018-265a-4ae7-9c3d-66586f28f342___GHLB2 Leaf 9044.JPG,2
dataset/tomato\Tomato___Target_Spot\25f5dde8-4c91-46d6-b2e9-b818a12e3618___Com.G_TgS_FL 0822.JPG,6
dataset/tomato\Tomato___healthy\933b7a1c-5015-48df-8c2d-b7fdf918a4db___GH_HL Leaf 490.1.JPG,9
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1b273914-1083-497e-a4fb-4a515ea53296___UF.GRC_YLCV_Lab 08552.JPG,7
dataset/tomato\Tomato___Late_blight\0ead4ae7-b14a-4f00-862b-f8ca126136ec___GHLB2 Leaf 89.2.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\10f0d7f5-be59-4f87-8798-a281eeb3fa61___UF.GRC_YLCV_Lab 02914.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d71797da-253b-48bb-bcc7-d429c9fab34e___YLCV_GCREC 2594.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e98e9e88-f0c9-4d56-b3ce-47e9129d2236___UF.GRC_YLCV_Lab 02594.JPG,7
dataset/tomato\Tomato___healthy\bb7e22d2-f187-4358-a78a-0ea71ecfadcb___RS_HL 9818.JPG,9
dataset/tomato\Tomato___healthy\bd4111eb-69bf-44b7-b02c-13477b5dc8e1___GH_HL Leaf 357.JPG,9
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a9434099-dd74-477d-89e0-afed1a7d0286___YLCV_GCREC 2361.JPG,7
dataset/tomato\Tomato___Tomato_mosaic_virus\67662638-1bfa-4ff6-8305-2d8544277ef0___PSU_CG 2222.JPG,8
dataset/tomato\Tomato___Late_blight\a0cdaa93-f328-466d-9722-57a29c53e18b___RS_Late.B 7006.JPG,2
dataset/tomato\Tomato___Bacterial_spot\754dfec2-60c1-4848-803c-21ab8471014e___GCREC_Bact.Sp 3212.JPG,0
dataset/tomato\Tomato___Bacterial_spot\1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777.JPG,0
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0d296f78-4aa3-44d1-ac45-eee4cd20743a___UF.GRC_YLCV_Lab 09404.JPG,7
dataset/tomato\Tomato___Late_blight\bc5fd090-21b4-42d8-82b7-354a7697dc22___RS_Late.B 5546.JPG,2
dataset/tomato\Tomato___Bacterial_spot\608ca2c7-8302-4863-a04b-6919da642ae9___GCREC_Bact.Sp 3070.JPG,0
dataset/tomato\Tomato___Late_blight\44c7f2c3-bec1-4f42-b9b6-946c2b92f50e___RS_Late.B 6261.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\32bf2d04-9fd5-4476-a338-9f2b3e76d4ce___UF.GRC_YLCV_Lab 01550.JPG,7
dataset/tomato\Tomato___Late_blight\c042e7e2-a583-4709-b944-830965256802___GHLB2 Leaf 110.JPG,2
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\fc6bc29e-ac80-4326-b8aa-94dbcdd1f086___Com.G_SpM_FL 8610.JPG,5
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\27a25a3a-a15b-433b-8ec6-ed9cdb0299ab___YLCV_GCREC 2420.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\39cd6c3d-f927-4992-9a8c-df459752aab6___UF.GRC_YLCV_Lab 01887.JPG,7
dataset/tomato\Tomato___Late_blight\a7064909-ea8b-4775-8323-f76c774fa5b5___GHLB2 Leaf 85.1.JPG,2
dataset/tomato\Tomato___Late_blight\5c1531ba-78f7-4d02-b9f8-b227b33e22ac___GHLB2 Leaf 8874.JPG,2
dataset/tomato\Tomato___Bacterial_spot\c23fe2f1-4b93-4e4e-b55e-215b4a922e5d___GCREC_Bact.Sp 5779.JPG,0
dataset/tomato\Tomato___Target_Spot\673e781f-05e7-4ad4-bd44-ec339161868e___Com.G_TgS_FL 9755.JPG,6
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\36fe1ff2-b5a0-45c4-9920-0c5825713e48___UF.GRC_YLCV_Lab 02873.JPG,7
dataset/tomato\Tomato___Septoria_leaf_spot\2142a16f-dd81-4045-8ea8-1bb853595821___JR_Sept.L.S 2523.JPG,4
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\c97e766f-ba50-44c5-adce-14881a53fd38___YLCV_GCREC 2719.JPG,7
dataset/tomato\Tomato___Bacterial_spot\42deb15b-6443-4d2e-9a45-023052ce4974___GCREC_Bact.Sp 3077.JPG,0
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\036ebe7a-a3e5-41cc-9938-1c20a444b6da___UF.GRC_YLCV_Lab 02685.JPG,7
dataset/tomato\Tomato___Bacterial_spot\c07fc97b-6fd7-4e55-a6e4-698184dbc5b8___GCREC_Bact.Sp 5686.JPG,0
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4d46723a-72d2-4cff-b931-219924be09cc___YLCV_NREC 2706.JPG,7
dataset/tomato\Tomato___Septoria_leaf_spot\cf01b83b-612f-45af-8ada-7f500859ad73___JR_Sept.L.S 2600.JPG,4
dataset/tomato\Tomato___Late_blight\b7f7e1e7-f535-4428-8f00-74b8fecb3740___RS_Late.B 6779.JPG,2
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\1beb7ab1-cb7c-4a42-a5d7-16a643c81100___Com.G_SpM_FL 9563.JPG,5
dataset/tomato\Tomato___Bacterial_spot\19e29a5d-897d-4ff0-8aab-8562d74b0eb8___GCREC_Bact.Sp 6031.JPG,0
dataset/tomato\Tomato___Leaf_Mold\f166d436-6e53-469e-b5ce-ff0e5ed73086___Crnl_L.Mold 6524.JPG,3
dataset/tomato\Tomato___Septoria_leaf_spot\45c5dbd2-e45d-438b-ae11-04e96417cb2f___Matt.S_CG 0666.JPG,4
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\9ebfbe4c-8615-4aa4-8288-3855e9555fb5___Com.G_SpM_FL 9588.JPG,5
dataset/tomato\Tomato___Bacterial_spot\2290365c-ec97-46fb-bc6c-51395d458821___GCREC_Bact.Sp 5937.JPG,0
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\2ae5364f-20a9-46e9-8ca8-e47710c50446___Com.G_SpM_FL 1295.JPG,5
dataset/tomato\Tomato___Late_blight\72644544-d9a0-442b-9992-e37ed7565d97___GHLB2 Leaf 8904.JPG,2
dataset/tomato\Tomato___Leaf_Mold\c66db186-88ba-48d5-aa14-41eaa4d172bd___Crnl_L.Mold 9079.JPG,3
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\df74836d-9007-4cbd-969c-be2dacf1d62e___YLCV_NREC 0266.JPG,7
dataset/tomato\Tomato___Early_blight\983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B 7661.JPG,1
dataset/tomato\Tomato___Late_blight\d3d532b0-4927-4818-a12c-709ce0134435___GHLB2 Leaf 9051.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e3f897ce-c28f-4a16-b655-5ea6b07f1b35___YLCV_NREC 2395.JPG,7
dataset/tomato\Tomato___Bacterial_spot\254a2a42-f270-49e9-ac38-b5bb2ab653f9___GCREC_Bact.Sp 6107.JPG,0
dataset/tomato\Tomato___healthy\5c51ad21-b0e9-4b61-8980-d5e7a225b594___GH_HL Leaf 485.JPG,9
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\bd2b7fcc-5ecf-4e54-b2c0-db8b3e29aae3___Com.G_SpM_FL 9357.JPG,5
dataset/tomato\Tomato___Late_blight\04d8f472-b6ba-4bf7-82eb-a643937af9aa___GHLB2 Leaf 113.3.JPG,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\59649a92-5837-4892-a904-9276040c59aa___YLCV_NREC 0281.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\594aa195-6f0d-4a40-9fa9-3ed0121cec94___UF.GRC_YLCV_Lab 01891.JPG,7
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\6b4d8881-2f22-4f92-b35f-d1686e9a3b81___Com.G_SpM_FL 1169.JPG,5
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\3ef63475-d311-4af4-9a8d-48279238cba2___Com.G_SpM_FL 1580.JPG,5
dataset/tomato\Tomato___Bacterial_spot\305e943b-26f0-470a-83e1-3c2c05bac687___GCREC_Bact.Sp 5887.JPG,0
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\fcab8ee1-db97-45ea-aba5-75abfb6e8af4___UF.GRC_YLCV_Lab 02141.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e34c6884-cf13-49cb-aac4-06d77e4c1155___YLCV_GCREC 2350.JPG,7
dataset/tomato\Tomato___Bacterial_spot\251b4763-59dd-49a8-99a6-6cf50b239454___GCREC_Bact.Sp 3589.JPG,0
dataset/tomato\Tomato___Spider_mites Two-spotted_spider_mite\1030a8ae-d4f2-4a36-aac9-c5ca40e5ec03___Com.G_SpM_FL 9295.JPG,5
dataset/tomato\Tomato___Tomato_mosaic_virus\0ce34f26-3bd6-420e-ba31-0373b465f267___PSU_CG 2099.JPG,8
dataset/tomato\Tomato___healthy\062c4b5a-59d7-4bc8-a1d0-abdeb6fc9c0e___RS_HL 0295.JPG,9
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5ed671ca-8fc7-4834-88d7-e326eb88a9b4___YLCV_NREC 0317.JPG,7
dataset/tomato\Tomato___Early_blight\8eba4e89-f5bf-45d4-be9b-30dfde83f538___RS_Erly.B 7586.JPG,1
dataset/tomato\Tomato___Septoria_leaf_spot\80b30519-3893-4ce1-89f2-49230f25ccad___Matt.S_CG 1529.JPG,4
dataset/tomato\Tomato___Early_blight\0f7a2408-9c26-4ff9-bee5-2bfcd91a11f7___RS_Erly.B 9440.JPG,1
dataset/tomato\Tomato___healthy\eb31ccad-06e1-43ab-90f9-e86f4cba2fed___RS_HL 0552.JPG,9
dataset/tomato\Tomato___Late_blight\a98fa7c9-5ed7-4232-8ea8-28cf75c7869e___RS_Late.B 6888.JPG,2
dataset/tomato\Tomato___healthy\083426c2-0042-4788-91ea-b7d93395c24a___RS_HL 9929.JPG,9
dataset/tomato\Tomato___Septoria_leaf_spot\ab782c5e-dfe5-40ff-96ab-a3216bdeff42___JR_Sept.L.S 8383.JPG,4
dataset/tomato\Tomato___Bacterial_spot\2ca9ca04-4520-46bd-8a08-f6f9f95e7369___GCREC_Bact.Sp 6082.JPG,0
dataset/tomato\Tomato___Bacterial_spot\07f5c629-92da-49ad-b132-6268199882f8___GCREC_Bact.Sp 3362.JPG,0
dataset/tomato\Tomato___Target_Spot\31498266-6e63-4b16-900e-0a10f28b6c1c___Com.G_TgS_FL 9752.JPG,6
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\737abe47-68a7-4f2c-ada0-1cf91949c17b___YLCV_NREC 2633.JPG,7
dataset/tomato\Tomato___Early_blight\8a089fe7-9e6a-4db7-b0e8-9792e4abc326___RS_Erly.B 7466.JPG,1
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\934aa0c1-2c0a-4ec5-a673-f84177c79d09___YLCV_GCREC 5371.JPG,7
dataset/tomato\Tomato___Late_blight\b96d76c8-4ad5-4bfb-bb21-faed3215583e___GHLB2 Leaf 8723.JPG,2
dataset/tomato\Tomato___Late_blight\fddb6641-3785-4971-b44c-3cf0193112c2___GHLB_PS Leaf 43.2 Day 18.jpg,2
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\13eb8a09-0087-4bb5-b2b8-a768b070e71c___YLCV_GCREC 2918.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\15c05db3-f640-4e63-a4b7-c2f3e6ce0133___YLCV_NREC 2781.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\655f498e-9433-4be3-8498-e9d52a5aaff3___YLCV_GCREC 2652.JPG,7
dataset/tomato\Tomato___healthy\0eb4ba9a-6626-4e46-b561-c226b495073d___RS_HL 9862.JPG,9
dataset/tomato\Tomato___Bacterial_spot\b8682577-be6c-42a9-9d02-48300363e796___GCREC_Bact.Sp 3498.JPG,0
dataset/tomato\Tomato___Target_Spot\7bfa2366-1fd0-475b-aadf-d72055b6ec29___Com.G_TgS_FL 0850.JPG,6
dataset/tomato\Tomato___Leaf_Mold\65a8115c-7646-4226-adbb-c819baac010a___Crnl_L.Mold 6842.JPG,3
dataset/tomato\Tomato___Late_blight\bf89b543-1d30-4648-8b4a-bb8d1f2f913a___GHLB2 Leaf 8606.JPG,2
dataset/tomato\Tomato___Leaf_Mold\4176b39b-a3b7-4611-b05b-b4020269bae3___Crnl_L.Mold 7115.JPG,3
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5779e4af-7f3c-4f03-9cf2-bc2f77ae6d25___UF.GRC_YLCV_Lab 08547.JPG,7
dataset/tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8158deff-8ada-4bee-b730-10a9a90fc7bd___YLCV_NREC 0056.JPG,7
